siteID,plotID,individualID,year,AGBJenkins,AGBChojnacky,AGBAnnighofer,growth_AGBJenkins,growth_cumu_AGBJenkins,growth_AGBChojnacky,growth_cumu_AGBChojnacky,growth_AGBAnnighofer,growth_cumu_AGBAnnighofer,stemDiameter,height,plantStatus,corrected_is_dead,gapFilling,scientificName,taxonID,genus,family,taxonRank,pointID,stemDistance,stemAzimuth
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00036,2019,80.6527988610004,0.0,0.0,0.0,-2.536088050822208,0.0,0.0,0.0,0.0,15.9,8.3,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,8.4,166.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00036,2020,80.6527988610004,0.0,0.0,0.0,-2.536088050822208,0.0,0.0,0.0,0.0,15.9,8.1,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,8.4,166.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00036,2021,83.1958662408938,0.0,0.0,2.543067379893401,-2.536088050822208,0.0,0.0,0.0,0.0,16.1,8.3,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,8.4,166.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00036,2022,85.7862335300412,0.0,0.0,2.5903672891473946,-2.536088050822208,0.0,0.0,0.0,0.0,16.3,8.8,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,8.4,166.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00036,2023,86.29906282224738,0.0,0.0,0.5128292922061775,-2.536088050822208,0.0,0.0,0.0,0.0,16.6,8.4,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,8.4,166.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00036A,2015,27.11212730382522,0.0,0.0,,-1.1158901787715338,,0.0,,0.0,10.2,,,False,FILLED,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,8.4,166.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00036A,2016,53.5597087992358,0.0,0.0,26.44758149541058,-1.1158901787715338,0.0,0.0,0.0,0.0,10.2,6.9,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,8.4,166.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00036A,2017,28.7788416198593,0.0,0.0,-24.7808671793765,-1.1158901787715338,0.0,0.0,0.0,0.0,10.5,7.2,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,8.4,166.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00036A,2018,27.4366404784122,0.0,0.0,-1.3422011414470987,-1.1158901787715338,0.0,0.0,0.0,0.0,10.3,8.3,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,8.4,166.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00036A,2019,28.7788416198593,0.0,0.0,1.3422011414470987,-1.1158901787715338,0.0,0.0,0.0,0.0,10.5,,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,8.4,166.8
